,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4,Date
152,400253,880,S,4,85,68000.0,2.1,2.1,37.342957,-121.925721,0.305,ML,3,THE ALAMEDA RM - S - LOOP,DT964,L3-S-37-880-00210,880118,421387,2015_01_10
153,400255,101,N,4,75,67000.0,1.4,429.694,37.727662,-122.402599,0.4,ML,5,BACON ST NEAR SAN BRUNO AVE,DTA45,L5-N-34-101-00140,101381,426322,2015_01_10
154,400257,87,S,4,85,68000.0,2.66,2.66,37.29173,-121.871969,0.27,ML,2,Curtner Ave rm-n-diag,DT641,L2-S-37-087-00266,187110,417184,2015_01_10
155,400258,87,N,4,85,68000.0,4.36,4.36,37.313568,-121.886074,0.45,ML,3,Lelong St rm-n-diag,DT649,L3-N-37-087-00436,998109,420897,2015_01_10
156,400260,101,N,4,81,8310.0,25.98,428.167,37.706585,-122.394455,0.333,ML,4,oppo Harney Way  rm-s-diag,DT404,L4-N-35-101-02598,102330,419856,2015_01_10
157,400261,580,E,4,1,53000.0,42.76,58.693,37.805061,-122.234851,0.607,ML,4,500' W of Park Blvd,DT108,L4-E-33-580-04276,581244,420372,2015_01_10
158,400263,101,S,4,81,68252.0,13.72,415.943,37.573665,-122.317153,0.19,ML,5,BETW POPLAR & 3RD -CYPRESS AVE,DT270,L5-S-35-101-01372,101292,426931,2015_01_10
159,400264,101,S,4,85,49670.0,48.88,398.553,37.413855,-122.082578,0.44,ML,4,Old Middlefield Way rm-s-diag,DT771,L4-S-37-101-04888,998207,424648,2015_01_10
160,400265,680,S,4,95,5290.0,R1.46,59.598,38.070185,-122.12636,0.485,ML,2,Industrial Rd / Park Rd,DT266,L2-S-23-680-R0146,680308,417485,2015_01_10
161,400268,85,N,4,85,68000.0,5.18,5.18,37.255651,-121.858078,0.6,ML,3,SANTA TERESA,DT488,L3-N-37-085-00518,998053,420812,2015_01_10
162,400270,4,E,4,13,,R18.94,18.674,38.022118,-121.962342,0.35,ML,4,Willow Pass Rd (Bay Point),DT878,L4-E-28-004-R1894,998493,418224,2015_01_10
163,400272,101,S,4,81,68252.0,11.35,413.573,37.546868,-122.290231,0.325,ML,4,Hillsdale Blvd off-s-diag,DT263,L4-S-35-101-01135,101282,419334,2015_01_10
164,400274,237,W,4,85,77000.0,4.75,4.807,37.409909,-121.995942,0.62,ML,3,Lawrence Expwy,DT847,L3-W-37-237-00475,998242,418916,2015_01_10
165,400275,880,N,4,1,,18.48,28.707,37.667821,-122.108348,0.345,ML,5,A St rm-n-diag,DTA28,L5-N-33-880-01848,998437,426231,2015_01_10
166,400276,280,N,4,81,65028.0,21.01,43.556,37.6271,-122.430565,0.749,ML,3,Sneath Ln rm-n-diag/loop,DT305,L3-N-35-280-02101,280243,420752,2015_01_10
167,400278,17,S,4,85,44112.0,10.2,22.753,37.266561,-121.948692,0.795,ML,3,San Tomas Expwy rm-s-diag,DT482,L3-S-37-017-01020,998019,421187,2015_01_10
168,400280,87,N,4,85,68000.0,.45,0.45,37.262054,-121.858503,0.475,ML,2,Santa Teresa Blvd / NB 85,DT624,L2-N-37-087-00045,998095,417782,2015_01_10
169,400283,101,N,4,41,,17.04,458.313,38.053731,-122.530648,0.28,ML,4,2000' N of Pacheco Creek OC,DTB44,L4-N-27-101-01704,102509,420456,2015_01_10
170,400284,880,N,4,1,33000.0,15.54,25.767,37.630267,-122.083308,0.425,ML,4,Tennyson Rd off-n-diag,DT390,L4-N-33-880-01554,881219,424738,2015_01_10
171,400287,680,N,4,95,,5.06,63.093,38.116567,-122.106057,2.02,ML,2,Parish Rd,DT773,L2-N-23-680-00506,680337,419190,2015_01_10
172,400289,24,W,4,13,39122.0,7.06,11.408,37.896274,-122.107979,0.325,ML,5,1450' E OF EBMUD AQUEDUCT UC,DT452,L5-W-28-024-00706,124150,427190,2015_01_10
173,400291,101,N,4,81,68252.0,11.35,413.537,37.546976,-122.290032,0.26,ML,4,Hillsdale Blvd off-s-diag,DT263,L4-N-35-101-01135,101297,422284,2015_01_10
174,400292,280,S,4,85,68000.0,5.78,7.162,37.316378,-121.972052,0.185,ML,4,Saratoga ave  rm-s-diag,DT597,L4-S-37-280-00578,998251,419400,2015_01_10
175,400295,680,N,4,95,5290.0,R1.46,59.493,38.070032,-122.126275,0.51,ML,2,Industrial Rd / Park Rd,DT266,L2-N-23-680-R0146,680329,419178,2015_01_10
176,400296,237,E,4,85,68000.0,8.03,8.082,37.420359,-121.93915,0.53,ML,3,oppo Zanker Rd  rm-w-loop,DT822,L3-E-37-237-00803,998236,420572,2015_01_10
177,400297,238,S,4,1,,15.68,15.503,37.689523,-122.119266,0.18,ML,3,Ashland Ave,DT145,L3-S-33-238-01568,238106,421142,2015_01_10
178,400298,17,S,4,85,10340.0,12.24,24.793,37.293047,-121.937861,0.7,ML,3,HAMILTON AVE,DT269,L3-S-37-017-01224,998023,421192,2015_01_10
179,400300,880,S,4,1,53000.0,R33.35,43.577,37.805659,-122.303914,0.325,ML,3,7th St rm-s-diag,DT587,L3-S-33-880-R3335,880286,421162,2015_01_10
180,400301,80,W,4,13,57288.0,8.59,21.923,37.998129,-122.285223,0.305,ML,4,oppo Pinole Valley Rd,DT469,L4-W-28-080-00859,080196,424324,2015_01_10
181,400302,580,E,4,1,53000.0,42.11,58.188,37.800558,-122.227577,0.553,ML,4,Beaumont Ave,DT107,L4-E-33-580-04211,582244,420366,2015_01_10
182,400303,680,N,4,13,83346.0,12.24,43.613,37.875017,-122.045018,0.514,ML,4,oppo Rudgear Rd rm-s-diag,DT304,L4-N-28-680-01224,682248,418553,2015_01_10
183,400304,101,S,4,41,,18.24,458.845,38.069309,-122.538884,0.33,ML,4,N OF IGNACIO BLVD,DT562,L4-S-27-101-01824,101476,424138,2015_01_10
184,400307,242,S,4,13,16000.0,2.81,3.069,37.997771,-122.03856,0.943,ML,3,Olivera St oc (Reitz Ct),DT177,L3-S-28-242-00281,242114,417914,2015_01_10
185,400308,580,W,4,1,53000.0,42.11,58.34,37.800758,-122.227469,0.553,ML,4,Beaumont Ave,DT107,L4-W-33-580-04211,581245,422968,2015_01_10
186,400309,880,N,4,1,26000.0,3.47,13.697,37.495016,-121.951359,0.375,ML,4,Fremont Blvd rm-n-diag,DT994,L4-N-33-880-00347,998361,420072,2015_01_10
187,400312,880,S,4,1,,19.37,29.597,37.677442,-122.118925,0.32,ML,6,S OF HACIENDA AVE,DT398,L6-S-33-880-01937,883238,423738,2015_01_10
188,400313,80,W,4,13,57288.0,7.62,20.953,37.993511,-122.301607,0.435,ML,4,Appian Way rm-e-diag,DT873,L4-W-28-080-00762,999353,424312,2015_01_10
189,400314,92,E,4,81,68252.0,11.51,12.236,37.552335,-122.307355,0.565,ML,2,W of Delaware St.,DT034,L2-E-35-092-01151,092135,419154,2015_01_10
190,400316,101,N,4,81,73262.0,20.96,423.147,37.639474,-122.405195,0.35,ML,4,WB 380/S Airport Blvd,DT1A5,L4-N-35-101-02096,999377,422374,2015_01_10
191,400317,84,E,4,1,26000.0,2.11,32.17,37.529874,-122.093324,0.71,ML,3,3300' W of Toll Plaza,DT825,L3-E-33-084-00211,999075,418711,2015_01_10
192,400318,280,S,4,75,67000.0,2.64,52.613,37.731198,-122.436258,0.53,ML,4,SOUTH OF MONTEREY,DT008,L4-S-34-280-00264,280282,422098,2015_01_10
193,400319,280,N,4,81,,10.72,33.266,37.506335,-122.337198,0.83,ML,4,SR 92,DT916,L4-N-35-280-01072,280213,422422,2015_01_10
194,400321,880,S,4,1,33000.0,17.82,28.047,37.659179,-122.103312,0.255,ML,5,Winton Ave rm-n-coll,DTA27,L5-S-33-880-01782,998434,426784,2015_01_10
195,400322,280,N,4,75,67000.0,3.87,53.831,37.734299,-122.409462,1.54,ML,4,Alemany Blvd,DT010,L4-N-34-280-00387,280285,422152,2015_01_10
196,400323,24,E,4,13,54232.0,4.05,8.398,37.892701,-122.16068,0.415,ML,4,1200' W OF ACALANES RD,DT438,L4-E-28-024-00405,024137,418349,2015_01_10
197,400324,4,E,4,13,,20.06,19.794,38.018708,-121.941653,0.28,ML,4,Bailey Rd. rm-e-diag,DT159,L4-E-28-004-02006,004147,419090,2015_01_10
198,400325,101,N,4,85,68000.0,31.82,381.453,37.304612,-121.818006,0.215,ML,4,CAPITOL EXPWY,DT677,L4-N-37-101-03182,998125,422566,2015_01_10
199,400329,80,E,4,13,60620.0,.44,13.773,37.903574,-122.31244,0.408,ML,4,Central Ave rm-e-diag,DT110,L4-E-28-080-00044,801165,420114,2015_01_10
200,400330,101,S,4,85,77000.0,45.63,395.303,37.398628,-122.026802,0.31,ML,4,Mathilda Ave. rm-s-diag,DT739,L4-S-37-101-04563,998189,424594,2015_01_10
201,400331,101,N,4,81,,19.63,421.817,37.62072,-122.399676,0.41,ML,4,SFIA  OFF-S-DIAG,DT291,L4-N-35-101-01963,105341,422350,2015_01_10
202,400333,880,N,4,1,68084.0,23.69,33.917,37.719584,-122.177086,0.65,ML,4,Davis St rm-n-loop/diag,DT718,L4-N-33-880-02369,998453,424774,2015_01_10
203,400334,580,W,4,1,41992.0,15.07,31.254,37.701133,-121.81961,0.27,ML,4,AIRWAY BLVD,DT311,L4-W-33-580-01507,580136,424498,2015_01_10
204,400335,680,N,4,1,20018.0,21.15,31.158,37.720756,-121.937891,0.379,ML,4,3900' S of Alcosta Blvd,DT359,L4-N-33-680-02115,681202,426119,2015_01_10
205,400336,85,N,4,85,68000.0,9.1,9.1,37.250624,-121.928209,0.6,ML,4,Union Ave rm-s-diag,DT539,L4-N-37-085-00910,998068,422464,2015_01_10
206,400337,80,W,4,95,81666.0,1.09,28.562,38.075741,-122.231688,0.395,ML,3,Sonoma Blvd on-w-diag,DT055,L3-W-23-080-00109,080224,421452,2015_01_10
207,400338,280,N,4,81,17918.0,24.91,47.45,37.67345,-122.46795,0.97,ML,4,Serramonte Blvd rm-n-diag,DT494,L4-N-35-280-02491,280259,422452,2015_01_10
208,400339,580,W,4,1,53000.0,41.51,57.74,37.79841,-122.216924,0.655,ML,4,Fruitvale Ave off-e-diag,DT106,L4-W-33-580-04151,580238,422962,2015_01_10
209,400340,101,S,4,81,,20.28,422.503,37.629746,-122.402661,0.47,ML,4,San Bruno Ave rm-s-diag,DT292,L4-S-35-101-02028,999078,419778,2015_01_10
210,400341,880,N,4,1,53000.0,28.07,38.297,37.771469,-122.22307,0.56,ML,4,42nd/High St rm-n-diag,DT724,L4-N-33-880-02807,998477,424804,2015_01_10
211,400343,880,N,4,85,68000.0,2.7,2.7,37.348907,-121.917833,0.425,ML,3,Coleman Ave rm-n-diag,DT082,L3-N-37-880-00270,998303,420997,2015_01_10
212,400345,24,E,4,13,54232.0,2.66,7.008,37.882713,-122.1802,0.375,ML,5,DAVIS ST,DT430,L5-E-28-024-00266,224133,423063,2015_01_10
213,400349,101,N,4,41,,17.33,458.603,38.057912,-122.530824,0.375,ML,4,S of Los Robles Rd,DT559,L4-N-27-101-01733,103509,420462,2015_01_10
214,400350,280,S,4,81,,10.78,33.326,37.506759,-122.33852,0.83,ML,4,SR 92,DT916,L4-S-35-280-01078,999083,419862,2015_01_10
215,400353,101,N,4,85,68000.0,42.19,391.827,37.383125,-121.967496,0.3,ML,4,San Tomas Expwy rm-n-diag,DTB84,L4-N-37-101-04219,998169,422644,2015_01_10
216,400354,24,W,4,13,54232.0,3.76,8.108,37.892849,-122.166614,0.455,ML,5,1900' E OF ST STEPHENS DRIVE O,DT437,L5-W-28-024-00376,024140,427155,2015_01_10
217,400359,580,E,4,13,60620.0,3.46,67.386,37.922431,-122.357855,1.07,ML,3,Harbour Way on ramp,DT003,L3-E-28-580-00346,580288,418676,2015_01_10
218,400360,880,N,4,1,53000.0,24.65,34.877,37.730698,-122.187572,0.575,ML,4,98th Ave rm-n-loop,DTA34,L4-N-33-880-02465,998457,424780,2015_01_10
219,400361,80,W,4,13,60620.0,2.97,16.303,37.937368,-122.326196,0.395,ML,4,oppo San Pablo Ave rm-e-diag,DT114,L4-W-28-080-00297,080170,419700,2015_01_10
220,400363,880,S,4,1,26000.0,4.58,14.807,37.505941,-121.965865,0.375,ML,4,Auto Mall Pkwy rm-s-diag,DT818,L4-S-33-880-00458,998363,421750,2015_01_10
221,400369,680,N,4,95,,3.03,61.063,38.088513,-122.109515,1.605,ML,2,Lake Herman Rd,DT846,L2-N-23-680-00303,680335,419186,2015_01_10
222,400372,101,S,4,85,69084.0,42.58,392.253,37.38482,-121.974251,0.45,ML,4,Great America Pkwy rm-s-loop,DT515,L4-S-37-101-04258,998171,424564,2015_01_10
223,400376,680,N,4,1,26000.0,2.48,12.406,37.496302,-121.923874,0.25,ML,4,Mission Blvd rm-n-diag,DT826,L4-N-33-680-00248,682151,420018,2015_01_10
224,400378,80,W,4,13,60620.0,2.05,15.383,37.925318,-122.320965,0.31,ML,5,E of Cutting Blvd,DT166,L5-W-28-080-00205,080173,427204,2015_01_10
225,400380,948,S,4,1,53000.0,.24,0.24,37.818999,-122.296819,1.463,ML,2,E of Maritime,DT125,L2-S-33-948-00024,999338,430573,2015_01_10
226,400381,101,N,4,81,9066.0,16.64,418.827,37.590637,-122.36193,0.315,ML,4,Broadway rm-n-fly/diag,DT279,L4-N-35-101-01664,102329,422326,2015_01_10
227,400382,101,S,4,41,,15.85,456.455,38.037635,-122.536716,0.375,ML,4,N of Miller Creek rd,DT555,L4-S-27-101-01585,104468,422830,2015_01_10
228,400383,880,S,4,1,,18.72,28.947,37.670804,-122.110602,0.395,ML,6,1900' N OF A ST,DT396,L6-S-33-880-01872,881238,423722,2015_01_10
229,400388,101,N,4,81,46870.0,3.2,405.387,37.480426,-122.174688,0.485,ML,5,N of Union Pacific RROC,DT046,L5-N-35-101-00320,105267,422206,2015_01_10
230,400389,24,E,4,13,54232.0,3,7.348,37.887084,-122.177406,0.32,ML,5,1650' W of St Stephens Dr OC,DT434,L5-E-28-024-00300,124133,423070,2015_01_10
231,400390,101,N,4,41,52582.0,19.23,460.503,38.081688,-122.547804,0.415,ML,4,N of 37 / 101 Interchange,DT028,L4-N-27-101-01923,103519,420642,2015_01_10
232,400392,101,S,4,41,,17.79,458.395,38.063597,-122.535214,0.315,ML,4,N of Posada Del sol,DT560,L4-S-27-101-01779,102472,422854,2015_01_10
233,400393,680,S,4,13,17988.0,9.1,40.508,37.837989,-122.014484,0.25,ML,4,1500' N of El Pintado Rd,DT526,L4-S-28-680-00910,682236,421498,2015_01_10
234,400394,101,S,4,85,68000.0,38.35,388.023,37.364382,-121.902692,0.28,ML,5,SB 101,DTA65,L5-S-37-101-03835,998147,427043,2015_01_10
235,400395,580,E,4,13,60620.0,1.4,65.374,37.914244,-122.325871,0.49,ML,3,ERLANDSON ST ON RAMP,DT118,L3-E-28-580-00140,580008,418661,2015_01_10
236,400397,280,S,4,75,67000.0,2.05,52.023,37.726891,-122.445512,0.495,ML,5,HAVELOCK ST,DT007,L5-S-34-280-00205,280280,426854,2015_01_10
237,400400,101,N,4,85,68000.0,35.11,384.743,37.34241,-121.854543,0.3,ML,4,SB 680  rm-n-diag,DT516,L4-N-37-101-03511,998137,422590,2015_01_10
238,400401,680,S,4,13,17988.0,7.98,39.388,37.827922,-121.99838,0.255,ML,4,1300' S OF EL CERRO BLVD,DT258,L4-S-28-680-00798,680245,424264,2015_01_10
239,400402,101,N,4,81,,19.25,421.437,37.615421,-122.397724,0.22,ML,6,101 / SFO Interchange,DT288,l6-N-35-101-01925,102341,423586,2015_01_10
240,400406,24,W,4,1,53000.0,2.32,0.473,37.83111,-122.266925,0.285,ML,4,42ND ST AND MARTIN LUTHER KING,DT671,L4-W-33-024-00232,124105,424390,2015_01_10
241,400407,580,W,4,13,60620.0,1.4,65.304,37.914274,-122.325581,0.49,ML,3,Erlandson St ON Ramp,DT118,L3-W-28-580-00140,580279,418786,2015_01_10
242,400409,880,S,4,1,26000.0,3.05,13.277,37.490584,-121.945998,0.235,ML,4,Fremont Blvd rm-s-diag,DT983,L4-S-33-880-00305,998355,421732,2015_01_10
243,400410,85,N,4,85,68000.0,.81,0.81,37.240325,-121.782062,0.77,ML,3,Great Oaks Blvd/Monterey Hwy,DT367,L3-N-37-085-00081,998033,420792,2015_01_10
244,400411,80,W,4,13,60620.0,6.27,19.603,37.980256,-122.317154,0.28,ML,4,1000' W of Richmond Pkwy,DT169,L4-W-28-080-00627,080006,424288,2015_01_10
245,400413,24,W,4,13,54232.0,R2.57,6.918,37.881791,-122.181562,0.395,ML,4,E OF CAMINO PABLO,DT432,L4-W-28-024-00257,124134,419598,2015_01_10
246,400414,280,N,4,85,68000.0,6.09,7.472,37.317942,-121.977301,0.905,ML,4,Saratoga Ave rm-n-diag,DT598,L4-N-37-280-00609,998253,422752,2015_01_10
248,400417,880,N,4,1,26000.0,4.03,14.257,37.500569,-121.958606,0.595,ML,4,At the truck scales,DT924,L4-N-33-880-00403,999410,420078,2015_01_10
249,400418,87,N,4,85,68000.0,2.66,2.66,37.291922,-121.871631,0.37,ML,2,Curtner Ave rm-n-diag,DT641,L2-N-37-087-00266,387109,417417,2015_01_10
250,400420,101,N,4,81,68252.0,16,418.187,37.587303,-122.351386,0.38,ML,5,Anza Blvd rm-n-diag,DT277,L5-N-35-101-01600,101323,426441,2015_01_10
251,400421,101,S,4,81,9066.0,17.05,419.273,37.594295,-122.367943,0.29,ML,5,1500' N of Broadway,DT280,L5-S-35-101-01705,104300,426973,2015_01_10
252,400422,880,N,4,1,68084.0,23.35,33.577,37.715784,-122.173158,0.245,ML,4,Davis St off-n-diag,DT917,L4-N-33-880-02335,882249,424768,2015_01_10
253,400423,84,E,4,1,50916.0,3.86,33.92,37.541467,-122.065681,0.355,ML,3,Thornton Ave rm-e-diag,DT066,L3-E-33-084-00386,998331,418726,2015_01_10
255,400427,880,S,4,1,33000.0,16.81,27.037,37.646153,-122.094899,0.84,ML,4,SR 92 on-s-coll,DT393,L4-S-33-880-01681,882228,421894,2015_01_10
256,400428,101,N,4,41,,16.15,457.423,38.041791,-122.536263,0.225,ML,5,2600' N of Miller Creek Rd,DT556,L5-N-27-101-01615,103505,423378,2015_01_10
257,400429,280,S,4,85,68000.0,6.98,8.362,37.319424,-121.993175,0.68,ML,4,LAWRENCE EXPWY,DT897,L4-S-37-280-00698,998255,419406,2015_01_10
258,400430,80,E,4,13,57288.0,7.29,20.623,37.992091,-122.307341,0.36,ML,5,1000' W of Appian Way,DT468,L5-E-28-080-00729,999364,423112,2015_01_10
259,400432,80,E,4,1,6000.0,5.7,11.01,37.864887,-122.30302,0.285,ML,5,University Ave off-e-diag,DT321,L5-E-33-080-00570,997006,423168,2015_01_10
260,400435,101,S,4,85,77000.0,46.81,396.483,37.403153,-122.047463,0.42,ML,4,Ellis St rm-s-diag,DT085,L4-S-37-101-04681,998195,424618,2015_01_10
261,400436,17,N,4,85,10340.0,10.57,23.123,37.271687,-121.947037,0.26,ML,3,Camden Ave rm-n-diag,DT267,l3-N-37-017-01057,998021,420772,2015_01_10
262,400437,680,S,4,13,17988.0,6.87,38.278,37.813185,-121.993418,0.495,ML,4,Sycamore Valley Rd,DT517,L4-S-28-680-00687,682224,424252,2015_01_10
263,400438,24,E,4,13,54232.0,2.25,6.598,37.87761,-122.184005,0.425,ML,4,CAMINO PABLO,DTA47,L4-E-28-024-00225,024129,418337,2015_01_10
264,400439,101,S,4,81,9066.0,17.22,419.443,37.595859,-122.370348,0.24,ML,5,S of Hinkley Rd,DT281,L5-S-35-101-01722,103300,426980,2015_01_10
265,400440,101,S,4,85,68000.0,36.11,385.779,37.353727,-121.865827,0.482,ML,4,Mckee Rd/Julian St rm-s-diag,DTA42,L4-S-37-101-03611,102154,424534,2015_01_10
266,400441,101,N,4,81,9066.0,17.22,419.407,37.595999,-122.37006,0.24,ML,5,S of Hinkley Rd,DT281,L5-N-35-101-01722,103331,426455,2015_01_10
267,400442,880,S,4,1,53000.0,24.6,34.827,37.730017,-122.18722,0.61,ML,4,98th Ave rm-s-diag,DTA33,L4-S-33-880-02460,998455,421924,2015_01_10
268,400443,80,E,4,13,60620.0,2.97,16.303,37.937479,-122.325945,0.395,ML,4,San Pablo Ave rm-e-diag,DT114,L4-E-28-080-00297,080179,420162,2015_01_10
269,400444,85,N,4,85,68000.0,3.84,3.84,37.25025,-121.835557,0.96,ML,3,BLOSSOM HILL,DT412,L3-N-37-085-00384,998043,420802,2015_01_10
270,400445,80,E,4,13,60620.0,2.62,15.953,37.932712,-122.325878,0.46,ML,4,oppo Barrett Ave rm-w-diag,DT463,L4-E-28-080-00262,080177,420156,2015_01_10
271,400446,680,S,4,13,68378.0,R3.98,35.388,37.77437,-121.973981,0.195,ML,4,Crow Canyon Rd rm-s-diag,DT506,L4-S-28-680-R0398,999321,424204,2015_01_10
272,400448,84,W,4,1,50916.0,3.86,33.92,37.541756,-122.065675,0.41,ML,3,oppo Thornton Ave rm-e-diag,DT066,L3-W-33-084-00386,998332,418846,2015_01_10
273,400449,237,W,4,85,68000.0,7.11,7.162,37.419452,-121.955498,0.665,ML,3,N First St,DT814,L3-W-37-237-00711,998234,418936,2015_01_10
274,400450,680,N,4,13,17988.0,9.1,40.473,37.838067,-122.014224,0.25,ML,4,1500' N OF EL PINTADO RD,DT526,L4-N-28-680-00910,681251,418505,2015_01_10
275,400451,880,S,4,1,26000.0,10.12,20.347,37.561479,-122.036403,0.21,ML,4,Decoto Rd rm-s-diag,DTA09,L4-S-33-880-01012,998395,421798,2015_01_10
276,400453,101,N,4,81,20970.0,.93,403.117,37.460848,-122.141364,0.942,ML,4,University Ave RM-S-Diag,DT815,L4-N-35-101-00093,101257,422164,2015_01_10
277,400454,880,S,4,1,53000.0,R33.15,43.377,37.803327,-122.301708,0.285,ML,4,2400' S of 7th St,DT332,L4-S-33-880-03315,999342,422020,2015_01_10
278,400457,87,S,4,85,68000.0,1.53,1.53,37.276926,-121.863886,0.255,ML,2,Capitol Expwy  rm-n-diag,DT637,L2-S-37-087-00153,998100,417962,2015_01_10
279,400460,101,S,4,41,,17.04,457.645,38.05375,-122.530892,0.305,ML,4,2000' N of Pacheco Creek OC,DTB44,L4-S-27-101-01704,104472,422842,2015_01_10
280,400461,85,N,4,85,68000.0,6.34,6.34,37.254781,-121.878917,0.915,ML,3,ALMADEN EXPWY  RM-N-DIA,DT522,L3-N-37-085-00634,998061,420827,2015_01_10
281,400462,680,S,4,95,,9.96,68.098,38.182315,-122.134276,2.245,ML,2,Gold Hill Rd oc,DT776,L2-S-23-680-00996,680322,417902,2015_01_10
282,400463,880,S,4,1,33000.0,17.99,28.217,37.661372,-122.104698,0.215,ML,5,2000' N OF WINTON AVE,DT395,L5-S-33-880-01799,880234,426791,2015_01_10
283,400464,85,N,4,85,44112.0,10.88,11.056,37.258029,-121.962211,0.345,ML,3,SB 17& NB 17 rm-n-diag,DT571,L3-N-37-085-01088,998077,420857,2015_01_10
284,400465,80,W,4,13,57288.0,6.89,20.223,37.98862,-122.313232,0.34,ML,4,Richmond Pkwy rm-e-diag,DT172,L4-W-28-080-00689,802190,424300,2015_01_10
285,400468,880,S,4,1,26000.0,6.1,16.327,37.521308,-121.985517,0.755,ML,4,Stevenson Blvd rm-s-diag,DT375,L4-S-33-880-00610,998371,421762,2015_01_10
286,400470,80,W,4,13,60620.0,1.24,14.573,37.914219,-122.317555,0.21,ML,4,E of Carlson Blvd,DTA13,L4-W-28-080-00124,801162,419676,2015_01_10
287,400473,101,N,4,81,,20.57,422.757,37.634102,-122.402969,0.255,ML,4,N Access Rd off-n-diag,DT293,L4-N-35-101-02057,103345,422362,2015_01_10
288,400474,101,N,4,85,68000.0,28.5,377.771,37.256295,-121.794639,0.751,ML,4,Blossom Hill Rd  rm-n-loop,DT774,L4-N-37-101-02850,998219,422548,2015_01_10
289,400478,80,E,4,13,33308.0,10.04,23.373,38.01489,-122.269381,0.44,ML,4,SR4 rm-e-fly/diag,DT020,L4-E-28-080-01004,080209,418636,2015_01_10
290,400479,880,S,4,85,68000.0,3.94,3.94,37.362439,-121.903211,0.245,ML,3,SB 880,DT192,L3-S-37-880-00394,998311,421417,2015_01_10
291,400480,580,W,4,1,53000.0,45.31,61.395,37.824968,-122.270895,0.13,ML,4,West St / 35th St,DT343,L4-W-33-580-04531,999396,423004,2015_01_10
292,400484,101,S,4,81,,19.37,421.593,37.616934,-122.398733,0.1,ML,5,1200' N of SFIA,DT289,L5-S-35-101-01937,103306,427001,2015_01_10
293,400485,85,N,4,85,68000.0,10.29,10.29,37.254231,-121.949216,0.608,ML,3,SB 17/NB 17 rm-s-diag,DT558,L3-N-37-085-01029,998074,420847,2015_01_10
294,400486,880,S,4,1,,19.96,30.187,37.683114,-122.127218,0.325,ML,6,Hesperian Blvd rm-s-diag,DTA29,L6-S-33-880-01996,998439,423754,2015_01_10
295,400488,880,N,4,1,33000.0,13.78,24.007,37.608066,-122.067407,0.555,ML,5,Whipple Rd  rm-n-coll,DTA21,L5-N-33-880-01378,998417,426189,2015_01_10
296,400489,580,E,4,1,53000.0,45.31,61.243,37.824791,-122.270978,0.13,ML,2,West St / 35th St,DT343,L2-E-33-580-04531,999395,419118,2015_01_10
297,400490,880,N,4,1,26000.0,7.36,17.587,37.531271,-122.004734,0.65,ML,4,Mowry Ave rm-n-diag,DTA05,L4-N-33-880-00736,998385,424678,2015_01_10
298,400492,580,E,4,1,53000.0,38.89,54.804,37.780572,-122.173006,1.037,ML,4,Seminary Ave,DT101,L4-E-33-580-03889,580224,420342,2015_01_10
299,400494,24,E,4,13,39122.0,6.98,11.328,37.895807,-122.108492,0.39,ML,5,1400' E OF EBMUD AQUEDUCT UC,DT451,L5-E-28-024-00698,024145,423084,2015_01_10
300,400495,880,N,4,1,53000.0,25.51,35.737,37.74083,-122.196448,0.38,ML,4,Hegenberger Rd rm-n-loop,DTA74,L4-N-33-880-02551,998469,424786,2015_01_10
301,400496,84,W,4,1,50916.0,5.76,35.82,37.560476,-122.041091,2.6,ML,3,1300' W of 880,DT019,L3-W-33-084-00576,184120,418861,2015_01_10
302,400497,101,N,4,81,73262.0,23.53,425.717,37.672002,-122.390835,0.39,ML,4,S of Sierra Pt Prkwy/Marina,DT299,L4-N-35-101-02353,102367,422386,2015_01_10
303,400498,880,S,4,1,53000.0,27.53,37.757,37.764896,-122.217766,0.87,ML,4,High St rm-s-diag,DTA62,L4-S-33-880-02753,998475,421954,2015_01_10
304,400499,280,N,4,85,17610.0,8.42,9.802,37.331068,-122.014931,0.725,ML,4,WOLFE RD,DT899,L4-N-37-280-00842,998261,422764,2015_01_10
305,400501,80,W,4,13,,12,25.333,38.037848,-122.248287,0.4,ML,4,600' W of Refinery Rd UC,DT024,L4-W-28-080-01200,801208,424366,2015_01_10
306,400503,101,N,4,81,73262.0,21.48,423.667,37.646963,-122.406317,0.4,ML,5,S. Airport Blvd rm-n-hook,DT296,L5-N-35-101-02148,101353,426483,2015_01_10
307,400504,92,W,4,81,68252.0,9.33,10.056,37.531803,-122.330055,0.96,ML,2,400' W of W Hillsdale Blvd,DT031,L2-W-35-092-00933,092116,418134,2015_01_10
308,400505,680,N,4,13,57764.0,17.01,48.502,37.935645,-122.060104,0.353,ML,5,OAK PARK BLVD,DT550,L5-N-28-680-01701,680285,423462,2015_01_10
309,400507,85,N,4,85,68000.0,15.67,15.846,37.298931,-122.029806,0.515,ML,3,oppo De Anza Blvd rm-s-diag,DT602,L3-N-37-085-01567,998086,420872,2015_01_10
310,400508,880,S,4,85,68000.0,2.55,2.55,37.34766,-121.919969,0.28,ML,3,Coleman Ave rm-s-diag,DT968,L3-S-37-880-00255,880124,421392,2015_01_10
