trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum,in_Zone
635478605,1937434,662707,79434825,school,1,FALSE,1,Home,2047,2052,NA,16,SHARED3FREE,-0.776887075316865,TRUE
635478929,1937435,662707,79434866,school,1,TRUE,1,school,2112,2047,NA,8,SHARED3FREE,-0.7313424403400102,TRUE
635478933,1937435,662707,79434866,school,1,FALSE,1,Home,2047,2112,NA,16,SHARED3FREE,-0.7286317834853214,TRUE
635479257,1937436,662707,79434907,school,1,TRUE,1,school,2033,2047,NA,10,SHARED3FREE,-0.9023543551499225,TRUE
635479261,1937436,662707,79434907,school,1,FALSE,1,Home,2047,2033,NA,17,SHARED3FREE,-0.9037195677536201,TRUE
635479209,1937436,662707,79434901,othdiscr,1,TRUE,1,othdiscr,2134,2047,NA,18,SHARED3FREE,1.9822390748543535,TRUE
635479213,1937436,662707,79434901,othdiscr,1,FALSE,1,Home,2047,2134,NA,19,SHARED3FREE,1.9822390748543535,TRUE
635479217,1937436,662707,79434902,othdiscr,1,TRUE,1,othdiscr,2568,2047,NA,19,SHARED2FREE,-1.6453264976458837,TRUE
635479221,1937436,662707,79434902,othdiscr,1,FALSE,1,Home,2047,2568,NA,20,SHARED2FREE,-1.6415068097634935,TRUE
635479865,1937438,662707,79434983,othdiscr,1,TRUE,1,othdiscr,2219,2047,NA,13,SHARED3FREE,1.1957657885072641,TRUE
635479869,1937438,662707,79434983,othdiscr,1,FALSE,1,Home,2047,2219,NA,14,SHARED3FREE,1.2109760552467035,TRUE
636811001,1941496,663752,79601375,work,1,TRUE,1,work,1254,2130,NA,6,SHARED3FREE,-0.173247528239834,TRUE
636811005,1941496,663752,79601375,work,1,FALSE,1,Home,2130,1254,NA,15,SHARED3FREE,-0.25006808669281383,TRUE
636811329,1941497,663752,79601416,work,1,TRUE,1,work,1504,2130,NA,5,DRIVEALONEFREE,-1.2944142130788978,TRUE
636811333,1941497,663752,79601416,work,1,FALSE,1,Home,2130,1504,NA,13,DRIVEALONEFREE,-1.2742155591978885,TRUE
636811593,1941498,663752,79601449,school,1,TRUE,1,school,2155,2130,NA,8,DRIVEALONEFREE,-0.21230116623019815,TRUE
636811597,1941498,663752,79601449,school,1,FALSE,1,Home,2130,2155,NA,15,DRIVEALONEFREE,-0.20335745790928955,TRUE
636811609,1941498,663752,79601451,shopping,1,TRUE,2,othmaint,2293,2130,17.50795659769249,17,SHARED2FREE,0.17413691055432315,TRUE
636811610,1941498,663752,79601451,shopping,2,TRUE,2,shopping,2059,2293,NA,18,SHARED2FREE,0.09071550322580034,TRUE
636811613,1941498,663752,79601451,shopping,1,FALSE,1,Home,2130,2059,NA,19,SHARED2FREE,1.5901412470214853,TRUE
637086849,1942337,663929,79635856,work,1,TRUE,2,escort,2159,2130,5.707168505470351,6,DRIVEALONEFREE,-0.47136660515394274,TRUE
637086850,1942337,663929,79635856,work,2,TRUE,2,work,1630,2159,NA,7,DRIVEALONEFREE,-3.3616488955362773,TRUE
637086853,1942337,663929,79635856,work,1,FALSE,2,othmaint,2153,1630,6.380097865044559,17,DRIVEALONEFREE,-3.0394064243304704,TRUE
637086854,1942337,663929,79635856,work,2,FALSE,2,Home,2130,2153,NA,17,DRIVEALONEFREE,-0.37247254497231214,TRUE
637086913,1942338,663929,79635864,eatout,1,TRUE,1,eatout,1972,2130,NA,18,SHARED3FREE,1.3764578099011968,TRUE
637086917,1942338,663929,79635864,eatout,1,FALSE,1,Home,2130,1972,NA,23,SHARED3FREE,1.3848278217320513,TRUE
638131289,1945522,664918,79766411,escort,1,TRUE,1,escort,2145,2131,NA,8,SHARED3FREE,1.8482272199725767,TRUE
638131293,1945522,664918,79766411,escort,1,FALSE,1,Home,2131,2145,NA,14,SHARED3FREE,1.8523914029778625,TRUE
638131441,1945522,664918,79766430,othmaint,1,TRUE,3,escort,2042,2131,21.01496512180886,14,SHARED3FREE,2.209433933582645,TRUE
638131442,1945522,664918,79766430,othmaint,2,TRUE,3,shopping,2158,2042,20.581104402947027,14,SHARED3FREE,2.2322710497690466,TRUE
638131443,1945522,664918,79766430,othmaint,3,TRUE,3,othmaint,2158,2158,NA,15,SHARED3FREE,2.3106108662859577,TRUE
638131445,1945522,664918,79766430,othmaint,1,FALSE,2,social,2400,2158,20.21608082639291,15,SHARED3FREE,1.511414060777474,TRUE
638131446,1945522,664918,79766430,othmaint,2,FALSE,2,Home,2131,2400,NA,15,SHARED3FREE,1.4398178070674947,TRUE
638131481,1945522,664918,79766435,shopping,1,TRUE,1,shopping,2039,2131,NA,16,SHARED2FREE,1.344525459492038,TRUE
638131485,1945522,664918,79766435,shopping,1,FALSE,1,Home,2131,2039,NA,16,SHARED2FREE,1.344525459492038,TRUE
638131793,1945523,664918,79766474,school,1,TRUE,1,school,1936,2131,NA,7,SHARED3FREE,-1.8995600231953935,TRUE
638131797,1945523,664918,79766474,school,1,FALSE,1,Home,2131,1936,NA,15,SHARED3FREE,-1.895056350255808,TRUE
638131593,1945523,664918,79766449,eatout,1,TRUE,1,eatout,2160,2131,NA,16,SHARED2FREE,1.051662205456474,TRUE
638131597,1945523,664918,79766449,eatout,1,FALSE,1,Home,2131,2160,NA,20,SHARED2FREE,1.051106118047594,TRUE
638132121,1945524,664918,79766515,school,1,TRUE,2,escort,2135,2131,8.998293133836166,8,SHARED3FREE,-0.4856591807141994,TRUE
638132122,1945524,664918,79766515,school,2,TRUE,2,school,2113,2135,NA,9,SHARED3FREE,-1.1653116061365716,TRUE
638132125,1945524,664918,79766515,school,1,FALSE,1,Home,2131,2113,NA,13,SHARED3FREE,-0.9950100746216628,TRUE
638132097,1945524,664918,79766512,othmaint,1,TRUE,1,othmaint,2042,2131,NA,16,SHARED2FREE,1.1130765852605322,TRUE
638132101,1945524,664918,79766512,othmaint,1,FALSE,1,Home,2131,2042,NA,19,SHARED2FREE,1.1120299933902054,TRUE
638132449,1945525,664918,79766556,school,1,TRUE,1,school,2154,2131,NA,7,SHARED3FREE,-0.6630382168504494,TRUE
638132453,1945525,664918,79766556,school,1,FALSE,2,escort,2126,2154,9.533258563311932,15,SHARED3FREE,-0.8746382052512954,TRUE
638132454,1945525,664918,79766556,school,2,FALSE,2,Home,2131,2126,NA,15,SHARED3FREE,-0.4514383818336426,TRUE
639500929,1949697,666108,79937616,work,1,TRUE,1,work,2205,2141,NA,5,DRIVEALONEFREE,-0.39079236446902776,TRUE
639500649,1949697,666108,79937581,atwork,1,TRUE,1,atwork,2205,2205,NA,11,SHARED2FREE,2.784471321759516,TRUE
639500653,1949697,666108,79937581,atwork,1,FALSE,1,Work,2205,2205,NA,14,SHARED2FREE,2.784471321759516,TRUE
639500933,1949697,666108,79937616,work,1,FALSE,1,Home,2141,2205,NA,16,DRIVEALONEFREE,-0.3898472949458534,TRUE
639500993,1949698,666108,79937624,eatout,1,TRUE,1,eatout,2018,2141,NA,14,SHARED3FREE,2.102577612588435,TRUE
639500997,1949698,666108,79937624,eatout,1,FALSE,2,othmaint,2024,2018,20.789321138261215,17,SHARED3FREE,2.5597262359430606,TRUE
639500998,1949698,666108,79937624,eatout,2,FALSE,2,Home,2141,2024,NA,17,SHARED2FREE,2.145476781515784,TRUE
639501209,1949698,666108,79937651,shopping,1,TRUE,1,shopping,2024,2141,NA,18,DRIVEALONEFREE,-0.5007905895927477,TRUE
639501213,1949698,666108,79937651,shopping,1,FALSE,1,Home,2141,2024,NA,20,DRIVEALONEFREE,-0.4821746012559993,TRUE
639501521,1949699,666108,79937690,school,1,TRUE,1,school,2044,2141,NA,7,SHARED3FREE,-0.8553431332998197,TRUE
639501525,1949699,666108,79937690,school,1,FALSE,1,Home,2141,2044,NA,15,SHARED2FREE,-0.8529035611183141,TRUE
639501473,1949699,666108,79937684,othdiscr,1,TRUE,3,escort,2135,2141,15.843746483448003,18,SHARED2FREE,0.8416845171826821,TRUE
639501474,1949699,666108,79937684,othdiscr,2,TRUE,3,eatout,2156,2135,14.88356916964682,18,SHARED2FREE,0.8259048763989583,TRUE
639501475,1949699,666108,79937684,othdiscr,3,TRUE,3,othdiscr,2162,2156,NA,18,SHARED2FREE,0.8441080866604705,TRUE
639501477,1949699,666108,79937684,othdiscr,1,FALSE,1,Home,2141,2162,NA,18,SHARED2FREE,0.6568651249677565,TRUE
639501849,1949700,666108,79937731,school,1,TRUE,1,school,2107,2141,NA,7,SHARED3FREE,-0.6967377667122355,TRUE
639501853,1949700,666108,79937731,school,1,FALSE,1,Home,2141,2107,NA,14,SHARED3FREE,-0.6962122960616932,TRUE
639501857,1949700,666108,79937732,school,1,TRUE,1,school,2107,2141,NA,14,SHARED3FREE,-0.6959244714629982,TRUE
639501861,1949700,666108,79937732,school,1,FALSE,1,Home,2141,2107,NA,18,SHARED3FREE,-0.6986521799547862,TRUE
639501889,1949700,666108,79937736,social,1,TRUE,1,social,2149,2141,NA,18,SHARED3FREE,2.102240434925493,TRUE
639501893,1949700,666108,79937736,social,1,FALSE,1,Home,2141,2149,NA,19,SHARED3FREE,2.10434010152835,TRUE
639501897,1949700,666108,79937737,social,1,TRUE,1,social,2144,2141,NA,21,SHARED2FREE,1.0677171910461782,TRUE
639501901,1949700,666108,79937737,social,1,FALSE,1,Home,2141,2144,NA,21,WALK,1.0677327912682169,TRUE
639502177,1949701,666108,79937772,school,1,TRUE,1,school,2106,2141,NA,8,SHARED2FREE,-1.8031602609994117,TRUE
639502181,1949701,666108,79937772,school,1,FALSE,1,Home,2141,2106,NA,16,SHARED2FREE,-1.8023466252050215,TRUE
641061225,1954454,667314,80132653,work,1,TRUE,1,work,2463,2522,NA,7,DRIVEALONEFREE,-1.2633176883710742,TRUE
641061177,1954454,667314,80132647,shopping,1,TRUE,1,shopping,2495,2522,NA,17,DRIVEALONEFREE,-0.413082601066377,TRUE
641061229,1954454,667314,80132653,work,1,FALSE,1,Home,2522,2463,NA,17,DRIVEALONEFREE,-1.262487055906991,TRUE
641061181,1954454,667314,80132647,shopping,1,FALSE,1,Home,2522,2495,NA,20,DRIVEALONEFREE,-0.4079064998206208,TRUE
641061553,1954455,667314,80132694,work,1,TRUE,1,work,2515,2522,NA,9,DRIVEALONEFREE,-0.36537375544040035,TRUE
641061241,1954455,667314,80132655,atwork,1,TRUE,1,atwork,2528,2515,NA,12,DRIVEALONEFREE,-0.44135817705334135,TRUE
641061245,1954455,667314,80132655,atwork,1,FALSE,1,Work,2515,2528,NA,13,DRIVEALONEFREE,-0.44135817705334135,TRUE
641061557,1954455,667314,80132694,work,1,FALSE,1,Home,2522,2515,NA,18,DRIVEALONEFREE,-0.36537869250166793,TRUE
641061881,1954456,667314,80132735,work,1,TRUE,1,work,2537,2522,NA,7,DRIVEALONEFREE,-0.5901373686646408,TRUE
641061833,1954456,667314,80132729,shopping,1,TRUE,1,shopping,2545,2522,NA,20,DRIVEALONEFREE,-1.1372090145296423,TRUE
641061837,1954456,667314,80132729,shopping,1,FALSE,2,shopping,2593,2545,8.695511876721454,20,DRIVEALONEFREE,-0.37768633604767987,TRUE
641061838,1954456,667314,80132729,shopping,2,FALSE,2,Home,2522,2593,NA,20,DRIVEALONEFREE,-1.2001730411441633,TRUE
641061885,1954456,667314,80132735,work,1,FALSE,1,Home,2522,2537,NA,20,DRIVEALONEFREE,-0.5908004087174412,TRUE
641061641,1954456,667314,80132705,escort,1,TRUE,1,escort,2482,2522,NA,21,DRIVEALONEFREE,1.6345500882482702,TRUE
641061645,1954456,667314,80132705,escort,1,FALSE,1,Home,2522,2482,NA,22,SHARED3FREE,1.6302580483230529,TRUE
641062161,1954457,667314,80132770,shopping,1,TRUE,1,shopping,2388,2522,NA,9,DRIVEALONEFREE,-0.12821924636240908,TRUE
641062165,1954457,667314,80132770,shopping,1,FALSE,1,Home,2522,2388,NA,14,SHARED2FREE,-0.19054469264853577,TRUE
641062537,1954458,667314,80132817,work,1,TRUE,1,work,2394,2522,NA,7,DRIVEALONEFREE,-1.6147614548429938,TRUE
641062541,1954458,667314,80132817,work,1,FALSE,1,Home,2522,2394,NA,18,DRIVEALONEFREE,-1.660217711378102,TRUE
641062425,1954458,667314,80132803,othdiscr,1,TRUE,1,othdiscr,2550,2522,NA,21,DRIVEALONEFREE,-0.5628389672941457,TRUE
641062429,1954458,667314,80132803,othdiscr,1,FALSE,1,Home,2522,2550,NA,23,DRIVEALONEFREE,-0.5663395000450387,TRUE
641062865,1954459,667314,80132858,work,1,TRUE,1,work,2469,2522,NA,7,DRIVEALONEFREE,-0.873791140295094,TRUE
641062869,1954459,667314,80132858,work,1,FALSE,1,Home,2522,2469,NA,19,DRIVEALONEFREE,-0.8481275872129329,TRUE
642182937,1957874,668319,80272867,shopping,1,TRUE,1,shopping,2620,2529,NA,8,DRIVEALONEFREE,-0.20324380030312303,TRUE
642182941,1957874,668319,80272867,shopping,1,FALSE,4,eatout,2580,2620,11.861155039360595,14,DRIVEALONEFREE,0.17354097734505766,TRUE
642182942,1957874,668319,80272867,shopping,2,FALSE,4,escort,2584,2580,12.260919443443862,14,TNC_SHARED,0.42042214337151046,TRUE
642182943,1957874,668319,80272867,shopping,3,FALSE,4,social,2544,2584,12.075817346973986,14,TNC_SHARED,0.2902173216482176,TRUE
642182944,1957874,668319,80272867,shopping,4,FALSE,4,Home,2529,2544,NA,14,DRIVEALONEFREE,-0.1458485786789558,TRUE
642183049,1957875,668319,80272881,eatout,1,TRUE,1,eatout,2256,2529,NA,16,SHARED2FREE,0.6671793305730052,TRUE
642183053,1957875,668319,80272881,eatout,1,FALSE,1,Home,2529,2256,NA,18,SHARED2FREE,0.6566682390821699,TRUE
642183641,1957876,668319,80272955,work,1,TRUE,1,work,2266,2529,NA,7,DRIVEALONEFREE,-0.7901396475818973,TRUE
642183645,1957876,668319,80272955,work,1,FALSE,1,Home,2529,2266,NA,15,DRIVEALONEFREE,-0.7374784140504107,TRUE
642183905,1957877,668319,80272988,school,1,TRUE,1,school,2513,2529,NA,8,DRIVEALONEFREE,-0.23975798917749708,TRUE
642183909,1957877,668319,80272988,school,1,FALSE,2,eatout,2622,2513,9.99320199133364,17,DRIVEALONEFREE,-0.483764873184608,TRUE
642183910,1957877,668319,80272988,school,2,FALSE,2,Home,2529,2622,NA,17,DRIVEALONEFREE,-0.5690337077567019,TRUE
643590105,1962164,669509,80448763,work,1,TRUE,4,eatout,2498,2533,15.462843058138874,14,DRIVEALONEFREE,1.0229066134823155,TRUE
643590106,1962164,669509,80448763,work,2,TRUE,4,work,2493,2498,17.714382288894804,14,SHARED3FREE,1.214233588629521,TRUE
643590107,1962164,669509,80448763,work,3,TRUE,4,work,2380,2493,17.556615507291433,14,DRIVEALONEFREE,0.8547960098083188,TRUE
643590108,1962164,669509,80448763,work,4,TRUE,4,work,2517,2380,NA,16,SHARED3FREE,0.7638916617605944,TRUE
643590109,1962164,669509,80448763,work,1,FALSE,3,escort,2569,2517,16.7411058141707,17,SHARED3FREE,0.8959001472646522,TRUE
643590110,1962164,669509,80448763,work,2,FALSE,3,work,2596,2569,17.36836707857599,17,SHARED3FREE,1.1285536904633027,TRUE
643590111,1962164,669509,80448763,work,3,FALSE,3,Home,2533,2596,NA,17,SHARED3FREE,1.0989326329687887,TRUE
643590369,1962165,669509,80448796,school,1,TRUE,1,school,2537,2533,NA,8,WALK,-1.8626772521374177,TRUE
643590373,1962165,669509,80448796,school,1,FALSE,1,Home,2533,2537,NA,16,WALK,-1.8627111968939143,TRUE
643590321,1962165,669509,80448790,othdiscr,1,TRUE,1,othdiscr,2406,2533,NA,18,SHARED3FREE,0.5625508503297703,TRUE
643590325,1962165,669509,80448790,othdiscr,1,FALSE,1,Home,2533,2406,NA,21,SHARED3FREE,0.5224677626599635,TRUE
643590329,1962165,669509,80448791,othdiscr,1,TRUE,1,othdiscr,2588,2533,NA,21,SHARED3FREE,1.73518592481191,TRUE
643590333,1962165,669509,80448791,othdiscr,1,FALSE,1,Home,2533,2588,NA,21,SHARED3FREE,1.7346288359780344,TRUE
643590697,1962166,669509,80448837,school,1,TRUE,1,school,2389,2533,NA,6,SHARED3FREE,-1.9921856113507426,TRUE
643590701,1962166,669509,80448837,school,1,FALSE,1,Home,2533,2389,NA,14,SHARED3FREE,-2.068714609744084,TRUE
643591025,1962167,669509,80448878,school,1,TRUE,1,school,2526,2533,NA,7,SHARED2FREE,-1.641337241273983,TRUE
643591029,1962167,669509,80448878,school,1,FALSE,1,Home,2533,2526,NA,15,SHARED2FREE,-1.641337241273983,TRUE
645043689,1966596,670707,80630461,othdiscr,1,TRUE,1,othdiscr,2592,2551,NA,9,TAXI,0.2322061431612602,TRUE
645043693,1966596,670707,80630461,othdiscr,1,FALSE,1,Home,2551,2592,NA,11,DRIVEALONEFREE,0.23250511392758683,TRUE
645043753,1966596,670707,80630469,shopping,1,TRUE,1,shopping,2578,2551,NA,11,SHARED2FREE,1.7250279377002764,TRUE
645043757,1966596,670707,80630469,shopping,1,FALSE,2,othdiscr,2578,2578,18.41551626763611,12,SHARED2FREE,1.7725723254680665,TRUE
645043758,1966596,670707,80630469,shopping,2,FALSE,2,Home,2551,2578,NA,12,SHARED2FREE,1.7275372857439966,TRUE
645044129,1966597,670707,80630516,work,1,TRUE,2,univ,2369,2551,8.176646107321128,5,DRIVEALONEFREE,-0.9012080708446484,TRUE
645044130,1966597,670707,80630516,work,2,TRUE,2,work,2622,2369,NA,6,DRIVEALONEFREE,-0.891714785054751,TRUE
645044133,1966597,670707,80630516,work,1,FALSE,1,Home,2551,2622,NA,12,DRIVEALONEFREE,-0.2908840327124057,TRUE
645044137,1966597,670707,80630517,work,1,TRUE,1,work,2622,2551,NA,15,SHARED2FREE,0.6795522452072046,TRUE
645044141,1966597,670707,80630517,work,1,FALSE,4,shopping,2577,2622,14.068230077988067,16,SHARED2FREE,0.6849804338892718,TRUE
645044142,1966597,670707,80630517,work,2,FALSE,4,univ,2633,2577,11.981656795029288,16,SHARED2FREE,0.5851437617615466,TRUE
645044143,1966597,670707,80630517,work,3,FALSE,4,othdiscr,2623,2633,14.914279563840626,17,DRIVEALONEFREE,0.7256394831336404,TRUE
645044144,1966597,670707,80630517,work,4,FALSE,4,Home,2551,2623,NA,17,SHARED2FREE,0.7105905547120602,TRUE
645044409,1966598,670707,80630551,shopping,1,TRUE,1,shopping,2444,2551,NA,15,SHARED3FREE,2.0885418107133553,TRUE
645044413,1966598,670707,80630551,shopping,1,FALSE,1,Home,2551,2444,NA,15,SHARED3FREE,2.0344391040672716,TRUE
645044521,1966599,670707,80630565,eatout,1,TRUE,1,eatout,2404,2551,NA,14,SHARED3FREE,2.0447637807162513,TRUE
645044525,1966599,670707,80630565,eatout,1,FALSE,1,Home,2551,2404,NA,17,SHARED3FREE,1.998064895098987,TRUE
646325297,1970503,671752,80790662,work,1,TRUE,1,work,2369,2555,NA,6,DRIVEALONEFREE,-1.1679172021074253,TRUE
646325301,1970503,671752,80790662,work,1,FALSE,1,Home,2555,2369,NA,15,DRIVEALONEFREE,-1.214332740574217,TRUE
646325249,1970503,671752,80790656,shopping,1,TRUE,1,shopping,2622,2555,NA,18,DRIVEALONEFREE,-0.4617500458213441,TRUE
646325253,1970503,671752,80790656,shopping,1,FALSE,1,Home,2555,2622,NA,19,DRIVEALONEFREE,-0.4438162201592246,TRUE
646325577,1970504,671752,80790697,shopping,1,TRUE,1,shopping,2444,2555,NA,17,DRIVEALONEFREE,-0.9266344526291689,TRUE
646325581,1970504,671752,80790697,shopping,1,FALSE,1,Home,2555,2444,NA,18,DRIVEALONEFREE,-0.8388185583432202,TRUE
646580153,1971280,671929,80822519,work,1,TRUE,1,work,2354,2562,NA,7,SHARED2FREE,-0.7594297937827064,TRUE
646580157,1971280,671929,80822519,work,1,FALSE,1,Home,2562,2354,NA,17,SHARED2FREE,-0.7906414113261867,TRUE
646580809,1971282,671929,80822601,work,1,TRUE,1,work,2311,2562,NA,15,DRIVEALONEFREE,-1.9500455851349578,TRUE
646580813,1971282,671929,80822601,work,1,FALSE,1,Home,2562,2311,NA,22,DRIVEALONEFREE,-2.484787223973059,TRUE
647685841,1974651,672918,80960730,work,1,TRUE,2,escort,2563,2539,10.148413648068802,5,WALK,-0.301557967209909,TRUE
647685842,1974651,672918,80960730,work,2,TRUE,2,work,2558,2563,NA,6,DRIVEALONEFREE,-0.28536771962593205,TRUE
647685845,1974651,672918,80960730,work,1,FALSE,2,shopping,2545,2558,8.298334724684683,15,DRIVEALONEFREE,-0.6175153122940952,TRUE
647685846,1974651,672918,80960730,work,2,FALSE,2,Home,2539,2545,NA,16,DRIVEALONEFREE,-0.5784389095210862,TRUE
647686057,1974652,672918,80960757,othdiscr,1,TRUE,1,othdiscr,2620,2539,NA,14,SHARED2FREE,0.32334015937848787,TRUE
647686061,1974652,672918,80960757,othdiscr,1,FALSE,1,Home,2539,2620,NA,15,SHARED2FREE,0.3198523863625649,TRUE
647686257,1974653,672918,80960782,escort,1,TRUE,1,escort,2534,2539,NA,10,SHARED3FREE,1.6664719592641923,TRUE
647686261,1974653,672918,80960782,escort,1,FALSE,1,Home,2539,2534,NA,11,SHARED3FREE,1.6664719667719865,TRUE
649228185,1979354,674108,81153523,escort,1,TRUE,1,escort,2565,2570,NA,7,SHARED3FREE,2.030919472826111,TRUE
649228189,1979354,674108,81153523,escort,1,FALSE,1,Home,2570,2565,NA,7,SHARED3FREE,2.0314771189020226,TRUE
649228337,1979354,674108,81153542,othmaint,1,TRUE,2,othmaint,2551,2570,20.160908441355136,12,SHARED3FREE,2.259840671569716,TRUE
649228338,1979354,674108,81153542,othmaint,2,TRUE,2,othmaint,2545,2551,NA,12,SHARED3FREE,2.239573518195006,TRUE
649228341,1979354,674108,81153542,othmaint,1,FALSE,3,othmaint,2541,2545,20.062693141736986,14,SHARED3FREE,2.288450938974372,TRUE
649228342,1979354,674108,81153542,othmaint,2,FALSE,3,shopping,2498,2541,19.582510996168775,14,SHARED3FREE,2.2491237546940988,TRUE
649228343,1979354,674108,81153542,othmaint,3,FALSE,3,Home,2570,2498,NA,14,SHARED3FREE,2.079458950047292,TRUE
649228193,1979354,674108,81153524,escort,1,TRUE,1,escort,2767,2570,NA,15,SHARED3FREE,1.6285033842384569,TRUE
649228197,1979354,674108,81153524,escort,1,FALSE,1,Home,2570,2767,NA,16,SHARED3FREE,1.62822437282608,TRUE
649228345,1979354,674108,81153543,othmaint,1,TRUE,1,othmaint,2547,2570,NA,18,DRIVEALONEFREE,0.175288083990727,TRUE
649228349,1979354,674108,81153543,othmaint,1,FALSE,1,Home,2570,2547,NA,20,DRIVEALONEFREE,0.1771198218310421,TRUE
649228753,1979355,674108,81153594,work,1,TRUE,1,work,2235,2570,NA,7,DRIVEALONEFREE,-1.1710986604306737,TRUE
649228757,1979355,674108,81153594,work,1,FALSE,1,Home,2570,2235,NA,17,DRIVEALONEFREE,-1.1409363157223993,TRUE
649229017,1979356,674108,81153627,school,1,TRUE,1,school,2417,2570,NA,9,SHARED3FREE,-1.4272814842193766,TRUE
649229021,1979356,674108,81153627,school,1,FALSE,2,othdiscr,2495,2417,8.572067161059834,20,SHARED3FREE,-1.1624645210544653,TRUE
649229022,1979356,674108,81153627,school,2,FALSE,2,Home,2570,2495,NA,21,SHARED3FREE,-0.9852726204635411,TRUE
649229345,1979357,674108,81153668,school,1,TRUE,1,school,2568,2570,NA,8,WALK,-0.9417739514936047,TRUE
649229349,1979357,674108,81153668,school,1,FALSE,1,Home,2570,2568,NA,16,WALK,-0.9417739514936047,TRUE
649229673,1979358,674108,81153709,school,1,TRUE,1,school,2467,2570,NA,8,SHARED3FREE,-1.3228103176186405,TRUE
649229677,1979358,674108,81153709,school,1,FALSE,1,Home,2570,2467,NA,15,SHARED3FREE,-1.2935462135913909,TRUE
649230001,1979359,674108,81153750,school,1,TRUE,1,school,2568,2570,NA,7,WALK,-0.9417739514936047,TRUE
649230005,1979359,674108,81153750,school,1,FALSE,1,Home,2570,2568,NA,15,WALK,-0.9417739514936047,TRUE
649230017,1979359,674108,81153752,shopping,1,TRUE,1,shopping,2532,2570,NA,17,SHARED3FREE,2.3694398815745012,TRUE
649230021,1979359,674108,81153752,shopping,1,FALSE,1,Home,2570,2532,NA,21,SHARED3FREE,2.37250805152553,TRUE
650636945,1983649,675314,81329618,escort,1,TRUE,1,escort,2585,2564,NA,11,SHARED3FREE,1.7889619360915894,TRUE
650636949,1983649,675314,81329618,escort,1,FALSE,2,escort,2561,2585,18.826363984708912,13,SHARED3FREE,1.7863185097596512,TRUE
650636950,1983649,675314,81329618,escort,2,FALSE,2,Home,2564,2561,NA,13,SHARED2FREE,2.089571355382481,TRUE
650636953,1983649,675314,81329619,escort,1,TRUE,1,escort,2565,2564,NA,14,SHARED3FREE,1.891735014043129,TRUE
650636957,1983649,675314,81329619,escort,1,FALSE,1,Home,2564,2565,NA,15,SHARED3FREE,1.891735014043129,TRUE
650636961,1983649,675314,81329620,escort,1,TRUE,1,escort,2375,2564,NA,18,SHARED3FREE,0.20906246596444986,TRUE
650636965,1983649,675314,81329620,escort,1,FALSE,1,Home,2564,2375,NA,19,DRIVEALONEFREE,0.17474648676532314,TRUE
650637513,1983650,675314,81329689,work,1,TRUE,1,work,2326,2564,NA,7,DRIVEALONEFREE,-1.7187938996573124,TRUE
650637233,1983650,675314,81329654,atwork,1,TRUE,3,othmaint,2359,2326,11.436161450350006,11,DRIVEALONEFREE,-0.5111430118242801,TRUE
650637234,1983650,675314,81329654,atwork,2,TRUE,3,eatout,2385,2359,11.352994305670036,11,DRIVEALONEFREE,-0.7199268755956546,TRUE
650637235,1983650,675314,81329654,atwork,3,TRUE,3,atwork,2392,2385,NA,11,DRIVEALONEFREE,-0.5613542981784896,TRUE
650637237,1983650,675314,81329654,atwork,1,FALSE,1,Work,2326,2392,NA,14,DRIVEALONEFREE,-0.6413952304405018,TRUE
650637517,1983650,675314,81329689,work,1,FALSE,1,Home,2564,2326,NA,16,DRIVEALONEFREE,-1.6848598419444472,TRUE
650637777,1983651,675314,81329722,school,1,TRUE,1,school,2570,2564,NA,8,WALK,-0.9571047436938542,TRUE
650637025,1983651,675314,81329628,shopping,1,TRUE,2,othmaint,2605,2564,11.00703219335791,11,SHARED2FREE,-0.28242585908293755,TRUE
650637026,1983651,675314,81329628,shopping,2,TRUE,2,shopping,2498,2605,NA,11,SHARED2FREE,-1.100376059329145,TRUE
650637781,1983651,675314,81329722,school,1,FALSE,1,Home,2564,2570,NA,11,WALK,-0.9571047436938542,TRUE
650637029,1983651,675314,81329628,shopping,1,FALSE,1,Home,2564,2498,NA,13,SHARED2FREE,-0.7388607641607332,TRUE
650638105,1983652,675314,81329763,school,1,TRUE,1,school,2587,2564,NA,7,BIKE,-1.7878009730370226,TRUE
650638109,1983652,675314,81329763,school,1,FALSE,1,Home,2564,2587,NA,10,BIKE,-1.7878006797876473,TRUE
650638113,1983652,675314,81329764,school,1,TRUE,1,school,2587,2564,NA,14,SHARED3FREE,-0.8327748554933759,TRUE
650638117,1983652,675314,81329764,school,1,FALSE,1,Home,2564,2587,NA,15,SHARED3FREE,-0.8325038386593581,TRUE
650638433,1983653,675314,81329804,school,1,TRUE,1,school,2569,2564,NA,8,SHARED2FREE,-1.6284808244206785,TRUE
650638437,1983653,675314,81329804,school,1,FALSE,4,escort,2563,2569,4.734805833147587,17,SHARED2FREE,-1.7298057318513274,TRUE
650638438,1983653,675314,81329804,school,2,FALSE,4,eatout,2545,2563,3.6958178622349154,17,SHARED2FREE,-2.1209492695258425,TRUE
650638439,1983653,675314,81329804,school,3,FALSE,4,escort,2606,2545,4.8692911827603504,17,SHARED2FREE,-2.280204008689781,TRUE
